"","GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..","Ratio.Layer.3","HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.","GLCM.Correlation..quick.8.11..Layer.1..all.dir..","Asymmetry.of.sub.objects..mean..1.","Rel..Border.to.Image.Border","GLCM.Entropy..quick.8.11..Layer.1..all.dir..","Ratio.to.scene.Layer.1","Skewness.Layer.1","Rel..area.of.sub.objects.unclassified..1.","Rel..border.to.brighter.objects.Layer.2","Density.of.sub.objects..stddev..1.","Rel..area.of.sub.objects.Dark..1.","Skewness.Layer.3","Compactness..polygon.","Mean.Layer.3","StdDev..to.neighbor.pixels.Layer.2..3.","StdDev..to.neighbor.pixels.Layer.3..3.","Mean.of.outer.border.Layer.3","Direction.of.sub.objects..stddev..1.","Mean.of.sub.objects..stddev.Layer.1..1.","Min.10Per.Pixel.value.Layer.3","Mean.Diff..to.neighbors..abs..Layer.2..0.","Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.","Area.of.sub.objects.Nucleus..1...Pxl.","Min.10Per.Pixel.value.Layer.1","Area.of.sub.objects..stddev..1...Pxl.","Contrast.to.neighbor.pixels.Layer.3..3.","Area..including.inner.polygons...Pxl.","Length..µm.","Width..µm.","Mean.Layer.1","Mean.Layer.2","Standard.deviation.Layer.1","Standard.deviation.Layer.2","Standard.deviation.Layer.3","Skewness.Layer.2","Ratio.Layer.1","Ratio.Layer.2","Min.10Per.Pixel.value.Layer.2","Max.90Per.Pixel.value.Layer.1","Max.90Per.Pixel.value.Layer.2","Max.90Per.Pixel.value.Layer.3","Nuclei_Density","Fibroblast_Nuclei_Density","Fraction_Fiber","Fraction_Nuclei","Mean_Distance_Fibroblast_Neigbour_Epi","Nuclei_Orientation","Nuclei_Perimeter","Nuclei_Solidity","Nuclei_Eccentricity","Nuclei_EquivDiameter","Nuclei_MajorAxisLength","Nuclei_MinorAxisLength","Nuclei_Area","Autocorrelation","Contrast","Correlation","Cluster Prominence","Cluster Shade","Dissimilarity","Energy","Entropy","Homogeneity","Maximum probability","Sum of sqaures","Sum average","Sum variance","Sum entropy","Difference variance","Difference entropy","Information measure of correlation1","Informaiton measure of correlation2","Inverse difference normalized (INN)","Inverse difference moment normalized"
"TCGA-AO-A12B-01",0.995966939925,1.0140164829,0.00571813955,0.87631279605,11.60070446115,0.024735837775,0.482187862475,11.662446670975,0.555131590175,0.08232857855,0.555131590175,11.188059901925,0.01632284505,74.57329373915,81.0207589911,82.030630810225,133.865428474025,1321.81239599515,11.42982571615,105.520446015625,114.764479764275,112.6823758166,0.555131590175,84.839953621175,1638.54567115462,229.4327253733,56057.9585491654,470.859178009925,451.615279211925,70.84050235545,55.10724763465,78.9499063513,66.791902342625,80.22361664845,13.25970191895,0.1109394633,0,54.1547315292,212.120500175775,193.848762167975,211.07918182905,0.000770436125,0.000704940325,0.31770227775,0.2735326683,37.85966401215,2.4237367414,0.712605633425,0.00376298265,0.8264144044,18.3384208478,506.396396385075,246.0140993634,18.3384208478,329.689749770625,1.025421872,0.003485915125,0.87631279605,0.87631279605,0.273530406575,0.001468882175,0.994158249075,0.024735837775,0.999523789575,0.9994671196,0.99707247585,0.995966939925,2.0122480706,4.009869637375,0.0238160479,0.003485915125,0.006931034525,-0.825470083375,0.179676869525,0.99985731,0.999951307475
"TCGA-AO-A12D-01",0.990342114075,0.131472921675,0.006423006375,0.895537169925,2.97003016585,0.0204097731,0.457415756525,11.436765251525,0.418076592075,0.087113057175,0.418076592075,11.4210214027,0.02142573805,64.22307968405,84.82544092555,75.69339671565,132.22189304535,1470.30102071882,14.544213174675,91.930823303575,97.551979052725,97.2819756698,0.418076592075,89.115931385175,2749.139383838,205.019134632425,104600.182445384,592.241741314375,573.7563440975,71.547414321425,45.583506755875,82.5969428537,58.88236158475,73.255933254675,13.691565836925,1.061650751575,0,44.355502186825,213.1020494144,173.5908361559,196.80279002725,0.00042638205,0.0003880116,0.3297860546,0.2308477483,41.4736526847,-0.1085229328,0.921619404325,0.00335511045,0.8597396075,18.838886825775,634.706319484475,273.829549114175,18.838886825775,344.091491301575,1.020404218975,0.002191078125,0.895537169925,0.895537169925,0.223623168575,0.000926345875,0.99527845705,0.0204097731,0.999693865575,0.9996608086,0.99763435045,0.990342114075,2.009736471425,4.005012068325,0.019694775725,0.002191078125,0.004777461475,-0.85308546375,0.16773264865,0.9999097715,0.99996965205
"TCGA-AO-A12E-01",0.990447040125,0.01380874195,0.006287007375,0.91061949615,0.056665086275,0.02021303345,0.483346863225,11.3412673,0.393000854975,0.0904550388,0.393000854975,11.26426359405,0.021804016,73.9575484663,89.490448986375,81.5100195664,137.41738573265,931.788800203,13.22026638985,98.7958080808,115.266251508125,114.62616925475,0.393000854975,95.10979040405,2021.79224554847,227.1459962455,97566.254419192,574.188686868675,505.34873737375,80.37977180595,56.35557166325,88.609697244125,68.25582428975,80.491962192975,13.11645507695,1.1337361974,0,52.058633838375,223.342323232325,195.957580808075,211.5219570707,0.000326209825,0.0002960515,0.239547861275,0.23308903955,43.7143178364,-12.655238342125,1.14514683745,0.004607990375,0.848219247225,18.14627609035,569.86116274995,250.47450356975,18.14627609035,324.826844484025,1.020614748775,0.0019831176,0.91061949615,0.91061949615,0.220860390625,0.000842088275,0.995262482325,0.02021303345,0.999720285725,0.9996912371,0.997626030175,0.990447040125,2.0098459443,4.00611448585,0.01957687015,0.0019831176,0.004364407525,-0.8724484693,0.16653930785,0.999917892,0.999972508425
"TCGA-AR-A0TR-01",0.98756030245,1.07944631255,0.00577317655,0.864195482225,3.154699783775,0.02398106675,0.494141284625,12.0030232712,0.532759860325,0.0837146278,0.532759860325,11.48311897375,0.015849580725,70.99257432985,76.6410179849,77.2773061647,129.92576862175,1961.1257183719,11.383860538475,88.87545454545,100.7446526154,100.716501954625,0.532759860325,67.79406060605,726.94126851895,214.45516774845,57384.0378787879,478.975328282825,476.28954545455,67.3735119373,50.76617495855,76.0014258829,63.361710374875,76.74131078315,13.8222195119,0.049263386125,0,39.808535353525,210.40194444445,189.57420959595,209.3820959596,0.00108353135,0.00100701475,0.329047123075,0.266156984025,33.844337143425,1.60506313035,0.670597221975,0.0032785746,0.807275559075,19.27143233805,527.15378865745,272.4248229602,19.27143233805,347.235003043125,1.0174608915,0.002502935625,0.864195482225,0.864195482225,0.14037479855,0.001231036825,0.994358322675,0.02398106675,0.999561933375,0.999511654625,0.9971734256,0.98756030245,2.009377121425,3.98134794485,0.022773193775,0.002502935625,0.00668901045,-0.82365490245,0.179581323925,0.999876512875,0.999964191625
"TCGA-AR-A0TT-01",0.978750230325,0.83613064545,0.00576143555,0.815711954975,2.3102444156,0.0156525322,0.457880773575,11.606066410875,0.2685757778,0.084154288025,0.2685757778,11.15500845735,0.02095313905,76.673202790225,88.661170723975,88.34810493095,137.856219327225,1621.64423717592,15.0287139058,104.952295918375,135.294510545075,128.8743022513,0.2685757778,79.71691836735,582.00217690075,244.7536323221,70925.2706632653,510.809285714275,443.011989795925,73.559871585625,61.8993669863,87.58121262305,77.229367416825,87.6005937658,12.39577594515,0.255714717025,0,56.609489795925,227.1337244898,217.37585714285,226.68525510205,0.00069634325,0.000615265325,0.24073526865,0.172688438475,30.0839124952,-11.993870561425,0.50153374135,0.002033810475,0.84380249715,13.715820164525,564.19751483215,251.58190936095,13.715820164525,175.872957762525,1.00899754435,0.0016751279,0.815711954975,0.815711954975,0.06739051705,0.000870724325,0.996565988675,0.0156525322,0.99967778415,0.999644935625,0.99828070755,0.978750230325,2.005069330875,3.9787572096,0.0147466215,0.0016751279,0.0051507475,-0.7807583858,0.137636055325,0.999911680525,0.999975916825
"TCGA-AR-A0TV-01",0.9804673738,1.025887629775,0.005671442,0.8363125609,0.019934594775,0.020098029075,0.481077396225,12.280486762675,0.4739946772,0.08490261655,0.4739946772,11.578996279725,0.0183301973,76.065287802,84.41954096845,85.770046252425,130.7917346347,1731.10376572367,13.8302251094,89.810727685,124.804723736325,117.35333331695,0.4739946772,60.43108379715,1241.0444644637,234.192612935625,73788.2006400742,573.875686971775,454.59358379715,70.45710517455,59.293598191975,83.30415087935,74.959873716475,85.0784173736,13.429541203875,0.08971269635,0,41.7744109462,223.7871139971,215.86683982685,225.596042053175,0.00076363135,0.0006661201,0.25044575775,0.237472611125,34.4511075011,-4.43490406935,0.47851025155,0.0026375972,0.849708547275,17.822404676825,613.55466259985,274.3457922495,17.822404676825,302.3845362067,1.01073904815,0.00166395605,0.8363125609,0.8363125609,0.0675432893,0.000968352325,0.995370100525,0.020098029075,0.9996204562,0.999585359025,0.997681014325,0.9804673738,2.0062810918,3.968891748025,0.0189654287,0.00166395605,0.006044900175,-0.79518838635,0.1594034647,0.999899859725,0.999975664
"TCGA-AR-A0TX-01",0.981988772725,0.612494611425,0.005959390875,0.87220379585,90.409575456975,0.01883169165,0.454262278525,11.7428574023,0.506903678425,0.083926811425,0.506903678425,11.340768065075,0.0191382506,65.311430595275,79.144139955025,76.724978357025,131.5478381788,975.578908071425,13.6578351007,90.65375,101.69993469555,101.537963182725,0.506903678425,73.4715,2137.08780283722,208.8271883591,76595.3575,531.52,524.2825,64.68231446305,46.70593474,76.635058421575,59.94299393985,74.8711948362,13.281569438425,0.52656102595,0,42.4475,200.505,171.115,197.24775,0.00047070985,0.00041842185,0.2801664493,0.222165804225,43.838717449625,18.146838532,0.70997837665,0.0031232665,0.850108809675,17.26012505265,593.237852539325,256.03724410175,17.26012505265,283.53475066665,1.01234395505,0.00151331255,0.87220379585,0.87220379585,0.090898034425,0.000800823275,0.9956293332,0.01883169165,0.999702450925,0.999670785575,0.997810598575,0.981988772725,2.006783152275,3.97923754495,0.017935305175,0.00151331255,0.004771015175,-0.8302475549,0.1576053492,0.99991855005,0.9999781348
"TCGA-AR-A0TY-01",0.978593920175,0.413900342525,0.006319675325,0.830305089075,0.087025723525,0.01280463905,0.4488506046,11.7993089284,0.23882404615,0.08510094855,0.23882404615,11.56831203105,0.02290604225,71.810048367275,93.822746991925,84.825862591525,135.22347272085,1490.4618273613,18.847881547575,104.502084613075,129.40315996925,121.937662998175,0.23882404615,103.951426461975,730.903984522325,232.257195854175,104351.422769336,577.0433224285,528.4190760846,78.171089616875,56.891588758575,91.9556943921,71.245881760925,82.759389679325,12.947771321275,0.74498945265,0,59.891141520625,228.953491535325,202.870393615275,216.994867094475,0.000607115425,0.000521144525,0.3020151584,0.1510853764,31.159718060875,11.63613822925,0.443975818325,0.002506683,0.85793915235,12.984940979725,625.4258003191,260.4644896727,12.984940979725,165.122292249825,1.008845105675,0.001653744025,0.830305089075,0.830305089075,0.085492652125,0.000766304725,0.997291203325,0.01280463905,0.99973092885,0.99970385035,0.9986440525,0.978593920175,2.00461846225,3.98860560335,0.012117969625,0.001653744025,0.004322213225,-0.78963959495,0.122888855075,0.999923856975,0.999976816775
"TCGA-AR-A0U4-01",0.98321663515,1.004554278225,0.005760970775,0.842705221275,1.590358352475,0.019393724525,0.483930219025,11.6241146137,0.359383067875,0.08420488715,0.359383067875,10.9737964953,0.01931245215,76.403460732575,80.225409057475,82.3426268361,130.787616891025,2491.43872418547,13.2295043908,106.06375,116.779582182175,113.734095957775,0.359383067875,74.435,631.068874528775,234.357714394875,90478.9775,623.86,499.5275,70.52942150785,57.304964662625,79.6238033178,67.848721771625,81.95954324765,12.5002134898,0.1238880795,0,54.495,211.8975,192.895,212.28725,0.000828690625,0.00073767565,0.2991747373,0.209324210775,31.159998906725,9.91787288825,0.51066023485,0.00221186415,0.8303663002,18.47637661105,661.024892636875,313.207247609025,18.47637661105,326.741872074125,1.013247058375,0.002174912775,0.842705221275,0.842705221275,0.104993699675,0.0010806041,0.995622792275,0.019393724525,0.999611486975,0.999569092675,0.997807954775,0.98321663515,2.007191910525,3.981840459325,0.018349671325,0.002174912775,0.006070101375,-0.802465933275,0.158047501925,0.999891349425,0.99996888745
"TCGA-AR-A1AP-01",0.985073698575,0.44725853285,0.00604362715,0.8756328412,10.080709469975,0.01833024065,0.46247529835,11.39955469505,0.310962184,0.084183558575,0.310962184,11.261243165025,0.0210118928,70.634803962075,85.460721071075,81.659815033525,134.106162142,1317.792444374,14.65166672345,97.4185,112.23921456115,112.086809121175,0.310962184,84.37,1716.10403484118,223.42701743985,95059.8275,539.76,580.4975,72.500830783675,53.325244354275,83.96608586475,67.80747268115,80.23550222715,13.082512458825,0.675330209575,0,49.53225,219.8365,202.934,216.8,0.000423798125,0.0003896829,0.312570546775,0.194654058175,39.21039389655,8.318735982225,0.77240997565,0.0030872999,0.853048890575,16.566321204025,596.123237329525,265.288444101025,16.566321204025,270.7148938745,1.0152156666,0.0019647721,0.8756328412,0.8756328412,0.150434501675,0.000884993475,0.9958914406,0.01833024065,0.99969739345,0.999664441275,0.99794241265,0.985073698575,2.007633989225,3.9926283288,0.01755948015,0.0019647721,0.004797634975,-0.83464980345,0.157002814025,0.99991267255,0.9999724198
"TCGA-AR-A1AQ-01",0.981386982525,0.707666297925,0.00596219235,0.867114732625,13.891809684375,0.016341320325,0.465542373475,11.271420377775,0.289069119525,0.08362442015,0.289069119525,10.79537165015,0.0198296873,68.7215576122,78.241622598525,75.96325342255,133.01712169745,1361.46183169865,11.515220628575,104.150479797975,103.614627116975,104.29662110345,0.289069119525,81.485964646475,472.04652282225,216.88625661555,64105.1241666667,412.444015151525,541.74085858585,67.670822790425,48.7069024211,77.274710154125,57.852298443025,75.255226589075,12.035472440025,0.42789765005,0,52.63356060605,197.178472222225,156.470510101,187.55440151515,0.000801231,0.0007365309,0.28537368035,0.175627584075,29.619768421,-2.1081872139,0.693958196625,0.002641711,0.86099690295,15.2158908726,576.286369497475,239.367280691825,15.2158908726,214.600387529925,1.011665207225,0.0016490462,0.867114732625,0.867114732625,0.095235303375,0.000807485475,0.9963148304,0.016341320325,0.99971432975,0.999680364275,0.998154758825,0.981386982525,2.006225528425,3.986062339275,0.01557508045,0.0016490462,0.00451913545,-0.8273042531,0.14786867735,0.9999190912,0.999976398825
"TCGA-AR-A1AS-01",0.98829535115,0.377628470075,0.006249838925,0.8889519128,63.420328809175,0.02141773345,0.471310756275,11.529275732725,0.510294261175,0.08478992815,0.510294261175,11.52172203035,0.018729756325,62.9740906976,78.27014414255,72.7273355217,131.396916578,992.1736069624,14.19282448315,85.95077410705,89.53894769475,90.44232156585,0.510294261175,80.95443351035,1891.68761933405,196.915515678225,66661.0861975424,445.801625013,524.402935540975,67.448042699175,43.04198000545,76.4431215012,55.306106180075,70.5025311337,14.11220079765,0.8080236584,0,38.9322641362,198.74940461315,160.316237894375,189.7749746954,0.0005488078,0.0004866856,0.37266073205,0.243521343275,39.702422756425,-3.438195374775,0.721476024125,0.003905439925,0.8466945562,16.598713883025,520.490218164825,229.2811389309,16.598713883025,271.51843356105,1.0183733472,0.002143761575,0.8889519128,0.8889519128,0.175994759475,0.00098702485,0.99502389445,0.02141773345,0.999657293625,0.99962122665,0.997506784975,0.98829535115,2.009251675075,3.99351692295,0.020540124525,0.002143761575,0.005349841875,-0.845715481875,0.170266374025,0.9999021467,0.9999698185
"TCGA-AR-A1AV-01",0.989054141575,0.71536231985,0.00597703135,0.87792847975,318.4785099718,0.0226116522,0.48881025275,11.53577378985,0.56023925325,0.081089276075,0.56023925325,11.17047709565,0.01770558365,71.52311940005,78.68426088705,77.63299532555,132.841317224375,1018.10140632303,12.77766819615,98.059772727275,102.515525939575,101.7321211745,0.56023925325,82.9238888889,2325.81310173847,217.926072405025,69095.9934343434,493.554368686875,496.838813131325,70.52803131615,50.866335606675,77.860248008075,61.40854416885,76.68405286135,13.254699188675,0.428658453475,0,47.746565656575,202.658429292925,175.495426767675,201.18914141415,0.00054998795,0.0004854203,0.296089750575,0.25543154,42.04971721265,0.045908053125,0.66525800935,0.003568176075,0.845024918125,17.926997593,541.33785512745,245.711595304925,17.926997593,327.564638431725,1.0189777802,0.0024706582,0.87792847975,0.87792847975,0.171137018,0.001151299725,0.994680305,0.0226116522,0.999599355075,0.999555886025,0.997334113275,0.989054141575,2.009743457475,3.9919658422,0.021615402775,0.0024706582,0.0061271949,-0.8348187981,0.171459830375,0.999885641075,0.99996506405
"TCGA-AR-A1AW-01",0.983108667775,0.2300635303,0.006285811175,0.857521015075,31.98720626165,0.024842391825,0.490645503225,12.22790160055,0.7722132577,0.08046740185,0.7722132577,11.7485498988,0.013607191225,52.320278554125,68.99044546255,58.7445841832,127.866760212575,1973.67632064033,10.7180410924,63.52925,60.765086493575,62.05449187455,0.7722132577,52.855,1642.53590759218,159.30156558005,59566.2325,552.8125,491.1025,58.816740685975,30.946799397075,68.207791363025,40.098310706675,57.68743274865,14.736859861125,1.027609963075,0,22.6635,183.0695,111.624,153.68375,0.001069123375,0.0009788414,0.291186002025,0.293977616825,37.216266535175,-10.47701216865,0.71713657095,0.00369289385,0.827176612175,22.156452364775,586.776474639625,277.46874908105,22.156452364775,472.155190814,1.013393402125,0.0016897224,0.857521015075,0.857521015075,0.07756240345,0.001032478725,0.99393055705,0.024842391825,0.999588471575,0.999549485,0.9969577951,0.983108667775,2.00793251195,3.96130082915,0.02354019095,0.0016897224,0.0064364395,-0.819007300425,0.1806005674,0.999892465775,0.999975032225
"TCGA-BH-A0AV-01",0.978964081975,0.6136864784,0.00603411745,0.8310470235,2.594538651525,0.0157104342,0.4689774054,11.631582269,0.327899642875,0.0841222751,0.327899642875,11.4680847628,0.021144888075,69.60272753675,81.502165025475,79.364107940725,132.86059494905,1672.89772013948,15.174636582625,93.479158163275,107.04867598205,106.033671919525,0.327899642875,83.1964387755,795.37985593965,217.9423676225,77166.7983163265,574.31719387755,438.472397959175,70.119917200375,51.014521137025,80.510489947075,64.3743153853,78.3333281256,13.543177343725,0.5273195822,0,45.963214285725,208.758,186.8849387755,209.266071428575,0.0006602202,0.00059066105,0.35434870275,0.1758173384,33.09456965365,-1.605758865525,0.589996227925,0.0027597529,0.852587121725,14.530272581075,579.7239162503,251.7792435549,14.530272581075,212.51847162725,1.00927684445,0.00154975815,0.8310470235,0.8310470235,0.07162708,0.00079918245,0.996469294675,0.0157104342,0.99970571675,0.999674763575,0.998231847275,0.978964081975,2.005182672325,3.979336344225,0.0148513848,0.00154975815,0.00469498195,-0.793432029275,0.137809690625,0.999919047675,0.99997777025
"TCGA-BH-A0BV-01",0.983481713275,0.11537675505,0.006315468075,0.830677744475,0.047371190025,0.020269740025,0.469454558425,11.60875446115,0.3441438225,0.0817255257,0.3441438225,11.371528566625,0.0205867667,65.716011473425,84.4076634892,75.4726319204,130.283307299375,1789.8159799986,15.07578886545,85.18,95.1019073103,93.8785760973,0.3441438225,70.7365,947.86438846055,205.867534543275,67289.5975,554.395,398.56,71.20552118295,45.4909261475,83.309779841575,59.367863228425,74.47456942725,13.707457563775,1.06090714895,0,34.0625,218.3225,172.1225,198.57375,0.000685672925,0.000603592675,0.297778280175,0.216073532025,34.98509073985,-9.383912765175,0.435662275,0.002301578875,0.85649239345,15.33385861935,567.132197866425,247.475057801725,15.33385861935,213.579267113125,1.013401002275,0.002400867325,0.830677744475,0.830677744475,0.1106500881,0.001197468125,0.99549040215,0.020269740025,0.999564582,0.999521340475,0.9977416228,0.983481713275,2.007271612825,3.979665772575,0.019107699175,0.002400867325,0.006765227025,-0.7884816373,0.159153588,0.999879410725,0.99996575835
"TCGA-BH-A0BZ-01",0.984267517725,0.160495638625,0.006227569275,0.854933344425,0.052529703975,0.0199317428,0.462055420025,11.643769493325,0.3478032928,0.08542226335,0.3478032928,11.6240311007,0.0207597869,67.244509969825,87.0252938949,79.49428991205,131.952598212625,1326.83891079785,16.431841226275,84.4,105.076985008275,105.378882156325,0.3478032928,73.31275,1476.30970633738,212.72274381185,70201.21,466.3625,500.74,72.33626122925,49.765788811725,85.34805591245,66.36845489145,77.96146562315,13.849867894175,0.989426123525,0,36.29,224.515,202.963,216.64575,0.000619140325,0.0005357129,0.2790831501,0.215306591725,35.70696361985,10.929423256325,0.565020817375,0.002265674925,0.839915672775,15.234184456,550.370784935775,255.3038102139,15.234184456,211.380795780875,1.01432321675,0.002137289075,0.854933344425,0.854933344425,0.12746123475,0.00103287085,0.995541492875,0.0199317428,0.999630017325,0.999593711825,0.9977670426,0.984267517725,2.007520008975,3.983649942275,0.018965034775,0.002137289075,0.005830000725,-0.8100988248,0.1605127641,0.999896590075,0.99996969085
"TCGA-BH-A0C0-01",0.985101575025,0.013934403625,0.006441015775,0.8482700465,1.71801251135,0.0236949677,0.485875582875,11.98089270915,0.497301129925,0.082211819,0.497301129925,11.852545913225,0.0164629341,57.379735112475,77.180186155275,65.540590725325,128.973800106475,2002.08679590662,14.031526466575,69.82125,71.891751464225,71.98881548055,0.497301129925,59.47075,981.43956300865,175.924770237525,67475.0225,515.625,504.11,65.96846939015,35.88126898815,76.491150568425,48.137549313625,64.45192808045,15.14922581825,1.2338649312,0,24.63325,203.96,137.32025,174.029,0.0009177595,0.0008327329,0.330968560325,0.2633064478,35.8066111206,7.52739032735,0.532231880025,0.002718894275,0.828442611875,18.754109935775,582.9166034702,277.92034191695,18.754109935775,322.227303691225,1.015072191325,0.002331154125,0.8482700465,0.8482700465,0.113601520975,0.001233199825,0.99454098225,0.0236949677,0.999539226875,0.99949309725,0.9972652135,0.985101575025,2.0083442063,3.97326190205,0.022372689,0.002331154125,0.00714405395,-0.798406697825,0.17378688,0.999874516775,0.99996639545
"TCGA-BH-A0DD-01",0.98351607185,0.7506036769,0.005833501175,0.850116238925,0.019490206475,0.020990441175,0.46404561235,11.986446842725,0.5938360892,0.0834601187,0.5938360892,11.3860610872,0.01858224495,71.936132862725,84.740391230775,82.63433477205,135.3633961482,1389.5558094481,13.081542571225,99.223946943675,117.85593327715,115.2488403856,0.5938360892,77.248377069675,1860.99357079955,226.7606382592,76476.2180222326,500.8905521712,548.544493387475,70.30593633975,54.695256077,82.5147485898,68.88362317235,80.951107801625,13.507525274875,0.36959054735,0,48.66520228055,216.225840622725,194.01599187755,211.049421795275,0.000702142075,0.00063423625,0.232163620325,0.242632996125,36.8009412947,-7.38995572375,0.569896095775,0.002929056725,0.847642691975,17.3751289399,596.570203355425,261.439228660025,17.3751289399,313.515328963,1.013702592025,0.001876032725,0.850116238925,0.850116238925,0.101007107375,0.000998331975,0.99502040545,0.020990441175,0.999625114,0.999588517,0.997503703125,0.98351607185,2.007586679475,3.977224434475,0.019895240725,0.001876032725,0.005832628475,-0.812362121875,0.158051934425,0.9998982913,0.999972952625
"TCGA-BH-A0DG-01",0.98143200805,0.279825981125,0.00625745625,0.848957702475,0.042981829075,0.017775537325,0.442350812625,11.680515684,0.363782409575,0.084893178775,0.363782409575,11.632888725525,0.02006774995,62.335817247525,83.3291957175,76.2892833957,130.6317534994,1429.55856457232,15.837684289525,84.573030303025,99.726882802925,99.8894847194,0.363782409575,75.897070707075,1566.07942258818,203.399623240325,88389.8493686869,537.58606060605,574.08835858585,66.688034148775,44.81463681535,81.298195375,61.08064821505,74.566499716125,13.889891449975,0.8848630229,0,38.08295454545,213.191414141425,184.90340151515,206.39410353535,0.00056483855,0.00049222865,0.322172991275,0.203143057425,37.5199989138,-5.35529502965,0.542920246875,0.002398733675,0.8645511856,16.13217684155,634.583074324725,258.946230836825,16.13217684155,254.610781580925,1.01166888505,0.0017346924,0.848957702475,0.848957702475,0.09678633285,0.000880981825,0.996013828625,0.017775537325,0.999675270025,0.9996445172,0.99800363615,0.98143200805,2.00629196295,3.9809203108,0.016893167075,0.0017346924,0.0051886659,-0.805111719725,0.149296747525,0.99991094845,0.999975236225
"TCGA-BH-A0E0-01",0.9793326313,1.056650638025,0.005638802025,0.84221181325,0.069791036,0.016039669325,0.4628163721,11.679160703825,0.26810072185,0.0830884198,0.26810072185,11.219897826675,0.021591553125,81.691123758075,92.935659074675,93.649988771525,139.00893143375,1307.53226923627,15.121473974125,104.10322312255,146.132187965975,142.51898424935,0.26810072185,75.68458954215,737.6944799615,257.926892051275,80283.2609156432,480.180231282125,520.19971383125,77.376506837825,67.082048460675,90.32546891675,82.73784230425,91.576119477975,12.547268726525,0.030631200325,0,52.674744970275,232.1595850745,226.570143092925,232.756141729175,0.0005616466,0.0005012404,0.232781290275,0.176867889775,32.278369459875,13.858715462475,0.5295619049,0.002026127975,0.84954233955,14.472109865,589.773348909,263.6508109833,14.472109865,193.2917736085,1.009630672075,0.00158327505,0.84221181325,0.84221181325,0.074266972875,0.000809941575,0.99648305585,0.016039669325,0.99970174045,0.99967211585,0.998239251275,0.9793326313,2.00533672615,3.9794368751,0.0151862164,0.00158327505,0.004837994975,-0.809775363975,0.14428476635,0.9999180565,0.999977328175
"TCGA-BH-A0E9-01",0.98058610805,0.13862804395,0.006982734225,0.8695399598,0.12298104955,0.011147841675,0.46519588285,10.957257092525,0.1537070456,0.085332239375,0.1537070456,10.9974038435,0.025692418225,69.247760379325,95.5244837973,77.60912829995,135.034490422725,918.2098559554,18.419858608,109.991085379875,109.6041560688,110.597454119,0.1537070456,128.688017890925,763.5227994128,219.052174639225,95682.4374524174,468.426652398625,535.155717559675,85.768066078775,51.59239770465,94.9196684003,61.198019438675,76.16010453745,12.26481069255,1.121697979475,0,64.0980795736,224.74708568055,168.305729288225,194.0390160165,0.00036433195,0.000311755675,0.394028918525,0.117262099725,31.186427793725,14.48055401525,0.5510842979,0.003034910575,0.863502459225,10.727900341425,539.9442394424,221.79419979855,10.727900341425,109.360951105375,1.01085452335,0.001632698275,0.8695399598,0.8695399598,0.142024232025,0.000627399025,0.9976870323,0.011147841675,0.999801106825,0.999780570525,0.9988423857,0.98058610805,2.004993579,4.002353677875,0.0106761865,0.001632698275,0.003224454725,-0.828399853825,0.11932350475,0.999940045625,0.99997808805
"TCGA-BH-A18N-01",0.98882931625,0.376286391775,0.006197904275,0.8761378399,0.076152546025,0.0188099513,0.48361224095,11.28142739855,0.429160289675,0.082354052425,0.429160289675,11.1215117468,0.0217871321,71.897009098425,83.897273608975,78.13381277225,133.961895497925,972.922037763425,13.78489008285,103.93038659795,107.8927647176,105.752756829975,0.429160289675,103.518503592625,1494.63893093875,220.734189789875,76359.8904566281,445.099856294925,514.005674789125,76.176795872875,52.338766718825,83.127336503725,61.97868250815,77.29434297775,12.84908930495,0.77424291055,0,56.54807737165,207.9670946579,171.71503738415,198.4483044361,0.000543689075,0.000482355025,0.28021803485,0.222373562625,NA,-2.3162733749,0.6301697366,0.003260619575,0.83303306515,14.9147217028,518.6025092004,233.79928757655,14.9147217028,236.57788762785,1.018852903225,0.002245633325,0.8761378399,0.8761378399,0.200010721,0.00096171835,0.9956120568,0.0188099513,0.99968104205,0.9996463518,0.997801055125,0.98882931625,2.009088218675,4.00515460195,0.018119785575,0.002245633325,0.004852453325,-0.832698199375,0.150727500975,0.999906121725,0.999968721025
